second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
482.0;44;49;1;0.083333336;0.25;0.14778066;0.4187244;0.1199951171875;96;0.13351877;0.40055633;1;0;0;0;1
483.0;28;16;3;0.5;0.5;0.47038916;0.47038916;0.00848388671875;169;0.45675677;0.45675677;0;0;0;87;1
483.0;16;28;3;0.5;0.5;0.5296108;0.5296108;0.009552001953125;201;0.5432432;0.5432432;0;0;0;96;1
484.0;28;16;3;0.5;0.5;0.021567717;0.021567717;0.008514404296875;169;0.42676768;0.42676768;0;0;0;90;1
484.0;41;49;1;0.16666667;0.16666667;0.96258503;0.96258503;0.3800048828125;96;0.24242425;0.24242425;1;0;0;0;1
484.0;16;21;2;0.33333334;0.33333334;0.015847247;0.015847247;0.006256103515625;131;0.33080807;0.33080807;0;0;0;69;1
485.0;16;21;1;0.42857143;0.14285715;0.021649614;0.0067382082;0.0032958984375;70;0.5443925;0.1635514;0;0;0;70;1
485.0;21;16;3;0.42857143;0.42857143;0.017469428;0.017469428;0.008544921875;169;0.39485982;0.39485982;0;0;0;66;1
485.0;45;49;1;0.14285715;0.14285715;0.96088094;0.96088094;0.470001220703125;26;0.060747664;0.060747664;0;1;0;36;1
485.0;16;30;2;0.42857143;0.2857143;0.021649614;0.014911405;0.007293701171875;163;0.5443925;0.38084114;0;0;0;130;1
486.0;16;30;3;0.26666668;0.2;0.08019109;0.0634704;0.0113525390625;258;0.382494;0.30935252;0;0;0;133;1
486.0;4;32;1;0.06666667;0.4;0.11175568;0.8385941;0.019989013671875;37;0.04436451;0.26618704;0;0;0;33;1
486.0;30;16;5;0.33333334;0.33333334;0.08121481;0.08121481;0.0145263671875;293;0.35131896;0.35131896;0;0;0;126;1
486.0;7;32;1;0.06666667;0.4;0.055963147;0.8385941;0.010009765625;37;0.04436451;0.26618704;0;0;0;52;1
486.0;8;32;1;0.06666667;0.4;0.11175568;0.8385941;0.019989013671875;37;0.04436451;0.26618704;0;0;0;53;1
486.0;10;32;1;0.06666667;0.4;0.055963147;0.8385941;0.010009765625;37;0.04436451;0.26618704;0;0;0;30;1
486.0;11;32;1;0.06666667;0.4;0.055792525;0.8385941;0.009979248046875;37;0.04436451;0.26618704;0;0;0;53;1
486.0;12;32;1;0.06666667;0.4;0.44736394;0.8385941;0.08001708984375;37;0.04436451;0.26618704;0;0;0;29;1
486.0;16;28;1;0.26666668;0.06666667;0.08019109;0.016720695;0.00299072265625;61;0.382494;0.073141485;0;0;0;97;1
487.0;16;28;2;0.375;0.25;0.026676895;0.018324384;0.006561279296875;140;0.35765123;0.24911033;0;0;0;99;1
487.0;28;16;3;0.375;0.375;0.023779085;0.023779085;0.008514404296875;169;0.30071175;0.30071175;0;0;0;93;1
487.0;48;49;1;0.125;0.25;0.86576325;0.949544;0.30999755859375;96;0.17081851;0.34163702;1;0;0;1;1
487.0;40;49;1;0.125;0.25;0.08378079;0.949544;0.029998779296875;96;0.17081851;0.34163702;1;0;0;0;1
487.0;16;26;1;0.375;0.125;0.026676895;0.00835251;0.00299072265625;61;0.35765123;0.10854092;0;0;0;79;1
488.0;16;26;2;0.42857143;0.2857143;0.02131717;0.014642784;0.006561279296875;140;0.43133047;0.3004292;0;0;0;81;1
488.0;26;16;3;0.42857143;0.42857143;0.019069672;0.019069672;0.008544921875;169;0.36266094;0.36266094;0;0;0;73;1
488.0;44;49;1;0.14285715;0.14285715;0.95961314;0.95961314;0.42999267578125;96;0.20600858;0.20600858;1;0;0;0;1
488.0;16;21;1;0.42857143;0.14285715;0.02131717;0.006674385;0.00299072265625;61;0.43133047;0.13090129;0;0;0;71;1
489.0;16;21;2;0.6;0.2;0.051182006;0.016372122;0.00653076171875;140;0.6257062;0.19774011;0;0;0;73;1
489.0;21;16;3;0.3;0.3;0.021268457;0.021268457;0.00848388671875;169;0.23870057;0.23870057;0;0;0;69;1
489.0;41;49;1;0.1;0.1;0.92754954;0.92754954;0.3699951171875;96;0.13559322;0.13559322;1;0;0;0;1
489.0;16;31;4;0.6;0.4;0.051182006;0.034809884;0.013885498046875;303;0.6257062;0.4279661;0;0;0;110;1
490.0;31;16;4;0.26666668;0.26666668;0.026761062;0.026761062;0.01153564453125;231;0.32217574;0.32217574;0;0;0;100;1
490.0;0;32;1;0.06666667;0.46666667;0.02322124;0.6727788;0.010009765625;37;0.051603906;0.36122733;0;0;0;32;1
490.0;1;32;1;0.06666667;0.46666667;0.13918585;0.6727788;0.05999755859375;37;0.051603906;0.36122733;0;0;0;32;1
490.0;7;32;1;0.06666667;0.46666667;0.02322124;0.6727788;0.010009765625;37;0.051603906;0.36122733;0;0;0;53;1
490.0;8;32;1;0.06666667;0.46666667;0.1159646;0.6727788;0.04998779296875;37;0.051603906;0.36122733;0;0;0;54;1
490.0;13;32;1;0.06666667;0.46666667;0.02322124;0.6727788;0.010009765625;37;0.051603906;0.36122733;0;0;0;28;1
490.0;14;32;1;0.06666667;0.46666667;0.023150442;0.6727788;0.009979248046875;37;0.051603906;0.36122733;0;0;0;27;1
490.0;15;32;1;0.06666667;0.46666667;0.32481417;0.6727788;0.1400146484375;37;0.051603906;0.36122733;0;0;0;54;1
490.0;45;49;1;0.06666667;0.06666667;0.2783717;0.2783717;0.1199951171875;26;0.036262203;0.036262203;0;1;0;37;1
490.0;16;27;3;0.2;0.2;0.022088496;0.022088496;0.009521484375;201;0.28033474;0.28033474;0;0;0;84;1
491.0;27;16;3;0.6;0.6;0.59528905;0.59528905;0.00848388671875;169;0.5950704;0.5950704;0;0;0;75;1
491.0;16;24;2;0.4;0.4;0.40471092;0.40471092;0.005767822265625;115;0.40492958;0.40492958;0;0;0;58;1
492.0;24;16;2;0.33333334;0.33333334;0.36456212;0.36456212;0.005462646484375;107;0.26485148;0.26485148;0;0;0;59;1
492.0;16;26;3;0.5;0.5;0.6354379;0.6354379;0.009521484375;201;0.49752474;0.49752474;0;0;0;84;1
492.0;40;49;1;0.16666667;0.16666667;0.0;0.0;0.0;96;0.23762377;0.23762377;1;0;0;0;1
493.0;26;16;3;0.42857143;0.42857143;0.19031379;0.19031379;0.008514404296875;169;0.34349594;0.34349594;0;0;0;76;1
493.0;44;49;1;0.14285715;0.2857143;0.0;0.67053205;0.0;96;0.19512194;0.3902439;1;0;0;0;1
493.0;48;49;1;0.14285715;0.2857143;0.67053205;0.67053205;0.029998779296875;96;0.19512194;0.3902439;1;0;0;1;1
493.0;16;27;2;0.2857143;0.2857143;0.13915417;0.13915417;0.0062255859375;131;0.26626018;0.26626018;0;0;0;86;1
494.0;16;27;1;0.2;0.06666667;0.05733101;0.020724386;0.003265380859375;70;0.24798928;0.09383378;0;0;0;87;1
494.0;2;32;1;0.06666667;0.53333336;0.063528955;0.88882434;0.010009765625;37;0.049597856;0.39678285;0;0;0;32;1
494.0;3;32;1;0.06666667;0.53333336;0.12705791;0.88882434;0.02001953125;37;0.049597856;0.39678285;0;0;0;32;1
494.0;5;32;1;0.06666667;0.53333336;0.0;0.88882434;0.0;37;0.049597856;0.39678285;0;0;0;31;1
494.0;27;16;3;0.2;0.2;0.036606625;0.036606625;0.005767822265625;169;0.22654155;0.22654155;0;0;0;78;1
494.0;41;49;1;0.06666667;0.06666667;0.01723804;0.01723804;0.002716064453125;96;0.12868632;0.12868632;1;0;0;0;1
494.0;6;32;1;0.06666667;0.53333336;0.063528955;0.88882434;0.010009765625;37;0.049597856;0.39678285;0;0;0;31;1
494.0;7;32;1;0.06666667;0.53333336;0.12686422;0.88882434;0.019989013671875;37;0.049597856;0.39678285;0;0;0;54;1
494.0;9;32;1;0.06666667;0.53333336;0.12705791;0.88882434;0.02001953125;37;0.049597856;0.39678285;0;0;0;30;1
494.0;11;32;1;0.06666667;0.53333336;0.25372845;0.88882434;0.03997802734375;37;0.049597856;0.39678285;0;0;0;54;1
494.0;15;32;1;0.06666667;0.53333336;0.12705791;0.88882434;0.02001953125;37;0.049597856;0.39678285;0;0;0;55;1
494.0;16;24;2;0.2;0.13333334;0.05733101;0.036606625;0.005767822265625;115;0.24798928;0.1541555;0;0;0;60;1
495.0;16;24;1;0.4;0.2;0.009755846;0.005110205;0.003021240234375;62;0.46370968;0.25;0;0;0;61;1
495.0;24;16;2;0.4;0.4;0.009239663;0.009239663;0.005462646484375;107;0.43145162;0.43145162;0;0;0;61;1
495.0;45;49;1;0.2;0.2;0.9810045;0.9810045;0.579986572265625;26;0.10483871;0.10483871;0;1;0;38;1
495.0;16;23;1;0.4;0.2;0.009755846;0.004645641;0.00274658203125;53;0.46370968;0.21370968;0;0;0;36;1
496.0;16;23;1;0.5;0.25;0.5013928;0.27576602;0.003021240234375;62;0.5;0.2897196;0;0;0;37;1
496.0;23;16;2;0.5;0.5;0.49860725;0.49860725;0.005462646484375;107;0.5;0.5;0;0;0;33;1
496.0;16;18;1;0.5;0.25;0.5013928;0.22562674;0.002471923828125;45;0.5;0.21028037;0;0;0;19;1
497.0;18;16;1;0.25;0.5;0.019396551;0.038793102;0.002471923828125;45;0.19480519;0.38961038;0;0;0;20;1
497.0;16;20;1;0.25;0.25;0.019396551;0.019396551;0.002471923828125;45;0.19480519;0.19480519;0;0;0;24;1
497.0;41;49;1;0.25;0.25;0.94181037;0.94181037;0.120025634765625;96;0.41558442;0.41558442;1;0;0;0;1
497.0;20;16;1;0.25;0.5;0.019396551;0.038793102;0.002471923828125;45;0.19480519;0.38961038;0;0;0;26;1
498.0;7;32;1;0.083333336;0.41666666;0.013473546;0.9691505;0.010009765625;37;0.0460199;0.2300995;0;0;0;55;1
498.0;8;32;1;0.083333336;0.41666666;0.04037956;0.9691505;0.029998779296875;37;0.0460199;0.2300995;0;0;0;55;1
498.0;11;32;1;0.083333336;0.41666666;0.013432468;0.9691505;0.009979248046875;37;0.0460199;0.2300995;0;0;0;55;1
498.0;40;49;1;0.083333336;0.083333336;0.0;0.0;0.0;96;0.11940298;0.11940298;1;0;0;0;1
498.0;12;32;1;0.083333336;0.41666666;0.04037956;0.9691505;0.029998779296875;37;0.0460199;0.2300995;0;0;0;30;1
498.0;15;32;1;0.083333336;0.41666666;0.86148536;0.9691505;0.6400146484375;37;0.0460199;0.2300995;0;0;0;56;1
498.0;16;30;5;0.41666666;0.41666666;0.02505751;0.02505751;0.01861572265625;421;0.5236318;0.5236318;0;0;0;138;1
498.0;43;44;1;0.083333336;0.083333336;0.0057919817;0.0057919817;0.004302978515625;102;0.12686567;0.12686567;1;0;0;0;1
499.0;30;16;5;0.5555556;0.5555556;0.04691188;0.04691188;0.014556884765625;293;0.48833334;0.48833334;0;0;0;131;1
499.0;48;49;1;0.11111111;0.22222222;0.38670337;0.93459874;0.1199951171875;96;0.16;0.32;1;0;0;1;1
499.0;44;49;1;0.11111111;0.22222222;0.5478954;0.93459874;0.170013427734375;96;0.16;0.32;1;0;0;0;1
499.0;16;24;2;0.22222222;0.22222222;0.018489378;0.018489378;0.0057373046875;115;0.19166666;0.19166666;0;0;0;63;1
500.0;24;16;2;0.4;0.4;0.009733551;0.009733551;0.005462646484375;107;0.43145162;0.43145162;0;0;0;63;1
500.0;45;49;1;0.2;0.2;0.98004353;0.98004353;0.550018310546875;26;0.10483871;0.10483871;0;1;0;39;1
500.0;16;23;2;0.4;0.4;0.010222947;0.010222947;0.0057373046875;115;0.46370968;0.46370968;0;0;0;39;1
501.0;23;16;2;0.4;0.4;0.3314917;0.3314917;0.0054931640625;107;0.3005618;0.3005618;0;0;0;35;1
501.0;38;35;1;0.2;0.2;0.2596685;0.2596685;0.004302978515625;102;0.28651685;0.28651685;1;0;0;0;1
501.0;16;31;2;0.4;0.4;0.4088398;0.4088398;0.00677490234375;147;0.41292134;0.41292134;0;0;0;112;1
502.0;16;31;4;0.2631579;0.21052632;0.08216989;0.0746005;0.027069091796875;312;0.31905594;0.27272728;0;0;0;116;1
502.0;40;45;3;0.15789473;0.15789473;0.4804037;0.4804037;0.17431640625;306;0.26748252;0.26748252;3;0;0;0;1
502.0;0;32;1;0.05263158;0.42105263;0.110260725;0.41337258;0.040008544921875;37;0.032342657;0.25874126;0;0;0;33;1
502.0;4;32;1;0.05263158;0.42105263;0.110176615;0.41337258;0.03997802734375;37;0.032342657;0.25874126;0;0;0;34;1
502.0;8;32;1;0.05263158;0.42105263;0.055172414;0.41337258;0.02001953125;37;0.032342657;0.25874126;0;0;0;56;1
502.0;10;32;1;0.05263158;0.42105263;0.027586207;0.41337258;0.010009765625;37;0.032342657;0.25874126;0;0;0;31;1
502.0;11;32;1;0.05263158;0.42105263;0.055088308;0.41337258;0.019989013671875;37;0.032342657;0.25874126;0;0;0;56;1
502.0;13;32;1;0.05263158;0.42105263;0.027586207;0.41337258;0.010009765625;37;0.032342657;0.25874126;0;0;0;29;1
502.0;14;32;1;0.05263158;0.42105263;0.027502103;0.41337258;0.009979248046875;37;0.032342657;0.25874126;0;0;0;28;1
502.0;15;32;1;0.05263158;0.42105263;0.0;0.41337258;0.0;37;0.032342657;0.25874126;0;0;0;57;1
502.0;31;16;3;0.15789473;0.15789473;0.024053827;0.024053827;0.00872802734375;177;0.15472028;0.15472028;0;0;0;103;1
502.0;16;17;1;0.2631579;0.05263158;0.08216989;0.007569386;0.00274658203125;53;0.31905594;0.04632867;0;0;0;45;1
503.0;31;16;1;0.14285715;0.42857143;0.005203271;0.015438275;0.002777099609375;54;0.1173913;0.35;0;0;0;104;1
503.0;16;17;1;0.2857143;0.14285715;0.010292184;0.005660701;0.003021240234375;62;0.23260869;0.13478261;0;0;0;46;1
503.0;17;16;2;0.2857143;0.42857143;0.010235005;0.015438275;0.005462646484375;107;0.23260869;0.35;0;0;0;45;1
503.0;41;49;1;0.14285715;0.2857143;0.5808222;0.97426957;0.30999755859375;96;0.20869565;0.4173913;1;0;0;0;1
503.0;44;49;1;0.14285715;0.2857143;0.3934473;0.97426957;0.209991455078125;96;0.20869565;0.4173913;1;0;0;0;1
503.0;16;19;1;0.2857143;0.14285715;0.010292184;0.0046314825;0.002471923828125;45;0.23260869;0.097826086;0;0;0;29;1
504.0;48;49;1;0.25;0.5;0.11597665;0.9856688;0.040008544921875;96;0.34042552;0.68085104;1;0;0;1;1
504.0;19;16;1;0.25;0.25;0.007165605;0.007165605;0.002471923828125;45;0.15957446;0.15957446;0;0;0;28;1
504.0;40;49;1;0.25;0.5;0.86969215;0.9856688;0.300018310546875;96;0.34042552;0.68085104;1;0;0;0;1
504.0;16;19;1;0.25;0.25;0.007165605;0.007165605;0.002471923828125;45;0.15957446;0.15957446;0;0;0;30;1
505.0;19;16;1;0.33333334;0.33333334;0.0035543465;0.0035543465;0.002471923828125;45;0.3409091;0.3409091;0;0;0;29;1
505.0;45;49;1;0.33333334;0.33333334;0.99214536;0.99214536;0.69000244140625;26;0.1969697;0.1969697;0;1;0;40;1
505.0;16;27;1;0.33333334;0.33333334;0.0043003205;0.0043003205;0.00299072265625;61;0.46212122;0.46212122;0;0;0;88;1
506.0;1;32;1;0.083333336;0.41666666;0.1493694;0.8962164;0.029998779296875;37;0.060755335;0.30377668;0;0;0;33;1
506.0;16;27;2;0.33333334;0.16666667;0.061388846;0.03266981;0.006561279296875;140;0.4187192;0.22988506;0;0;0;90;1
506.0;5;32;1;0.083333336;0.41666666;0.0996809;0.8962164;0.02001953125;37;0.060755335;0.30377668;0;0;0;32;1
506.0;7;32;1;0.083333336;0.41666666;0.049688496;0.8962164;0.009979248046875;37;0.060755335;0.30377668;0;0;0;56;1
506.0;9;32;1;0.083333336;0.41666666;0.099528946;0.8962164;0.019989013671875;37;0.060755335;0.30377668;0;0;0;31;1
506.0;11;32;1;0.083333336;0.41666666;0.49794865;0.8962164;0.100006103515625;37;0.060755335;0.30377668;0;0;0;57;1
506.0;27;16;3;0.25;0.25;0.042394772;0.042394772;0.008514404296875;169;0.27750412;0.27750412;0;0;0;81;1
506.0;16;22;2;0.33333334;0.16666667;0.061388846;0.02871904;0.005767822265625;115;0.4187192;0.18883416;0;0;0;51;1
507.0;22;16;2;0.5;0.5;0.46614584;0.46614584;0.005462646484375;107;0.44957983;0.44957983;0;0;0;45;1
507.0;16;21;2;0.5;0.5;0.5338542;0.5338542;0.006256103515625;131;0.55042017;0.55042017;0;0;0;75;1
508.0;16;21;1;0.36363637;0.09090909;0.025509894;0.00651446;0.003265380859375;70;0.3288835;0.08495145;0;0;0;76;1
508.0;21;16;3;0.27272728;0.27272728;0.016864536;0.016864536;0.008453369140625;169;0.2050971;0.2050971;0;0;0;72;1
508.0;44;49;1;0.09090909;0.36363637;0.0;0.95762557;0.0;96;0.116504855;0.46601942;1;0;0;0;1
508.0;48;49;1;0.09090909;0.36363637;0.0;0.95762557;0.0;96;0.116504855;0.46601942;1;0;0;1;1
508.0;41;49;1;0.09090909;0.36363637;0.6184475;0.95762557;0.30999755859375;96;0.116504855;0.46601942;1;0;0;0;1
508.0;38;49;1;0.09090909;0.36363637;0.3391781;0.95762557;0.170013427734375;96;0.116504855;0.46601942;1;0;0;0;1
508.0;16;26;3;0.36363637;0.27272728;0.025509894;0.018995434;0.009521484375;201;0.3288835;0.24393204;0;0;0;87;1
509.0;40;49;1;0.11111111;0.11111111;0.5433444;0.5433444;0.07000732421875;96;0.17021276;0.17021276;1;0;0;0;1
509.0;26;16;3;0.33333334;0.33333334;0.06631928;0.06631928;0.008544921875;169;0.2996454;0.2996454;0;0;0;79;1
509.0;16;25;3;0.33333334;0.33333334;0.07981999;0.07981999;0.010284423828125;225;0.39893618;0.39893618;0;0;0;98;1
509.0;2;32;1;0.11111111;0.22222222;0.0776883;0.31051636;0.010009765625;37;0.06560284;0.13120568;0;0;0;33;1
509.0;3;32;1;0.11111111;0.22222222;0.23282805;0.31051636;0.029998779296875;37;0.06560284;0.13120568;0;0;0;33;1
510.0;3;32;1;0.06666667;0.4;0.16253307;0.7585979;0.029998779296875;37;0.048812665;0.29287598;0;0;0;34;1
510.0;6;32;1;0.06666667;0.4;0.054232806;0.7585979;0.010009765625;37;0.048812665;0.29287598;0;0;0;32;1
510.0;7;32;1;0.06666667;0.4;0.05406746;0.7585979;0.009979248046875;37;0.048812665;0.29287598;0;0;0;57;1
510.0;8;32;1;0.06666667;0.4;0.16253307;0.7585979;0.029998779296875;37;0.048812665;0.29287598;0;0;0;57;1
510.0;11;32;1;0.06666667;0.4;0.21676587;0.7585979;0.040008544921875;37;0.048812665;0.29287598;0;0;0;58;1
510.0;15;32;1;0.06666667;0.4;0.10846561;0.7585979;0.02001953125;37;0.048812665;0.29287598;0;0;0;58;1
510.0;16;25;1;0.26666668;0.06666667;0.07043651;0.01901455;0.003509521484375;78;0.36807388;0.102902375;0;0;0;99;1
510.0;25;16;4;0.26666668;0.26666668;0.06266534;0.06266534;0.011566162109375;231;0.30474934;0.30474934;0;0;0;93;1
510.0;45;49;1;0.06666667;0.06666667;0.10830026;0.10830026;0.019989013671875;26;0.034300793;0.034300793;0;1;0;41;1
510.0;16;26;3;0.26666668;0.2;0.07043651;0.05142196;0.009490966796875;201;0.36807388;0.2651715;0;0;0;90;1
511.0;16;26;1;0.4;0.2;0.40343347;0.22961374;0.003265380859375;70;0.40492958;0.24647887;0;0;0;91;1
511.0;26;16;3;0.6;0.6;0.5965665;0.5965665;0.00848388671875;169;0.5950704;0.5950704;0;0;0;82;1
511.0;16;18;1;0.4;0.2;0.40343347;0.17381974;0.002471923828125;45;0.40492958;0.15845071;0;0;0;20;1
512.0;18;16;1;0.33333334;0.33333334;0.010854817;0.010854817;0.00244140625;45;0.24193548;0.24193548;0;0;0;21;1
512.0;48;49;1;0.33333334;0.33333334;0.9782904;0.9782904;0.22003173828125;96;0.516129;0.516129;1;0;0;1;1
512.0;16;18;1;0.33333334;0.33333334;0.010854817;0.010854817;0.00244140625;45;0.24193548;0.24193548;0;0;0;21;1
513.0;18;16;1;0.2;0.2;0.055033557;0.055033557;0.00250244140625;45;0.16304348;0.16304348;0;0;0;22;1
513.0;0;32;1;0.2;0.4;0.8791946;0.8791946;0.03997802734375;37;0.13405797;0.26811594;0;0;0;34;1
513.0;4;32;1;0.2;0.4;0.0;0.8791946;0.0;37;0.13405797;0.26811594;0;0;0;35;1
513.0;16;21;1;0.2;0.2;0.0;0.0;0.0;61;0.2210145;0.2210145;0;0;0;77;1
513.0;40;49;1;0.2;0.2;0.06577181;0.06577181;0.00299072265625;96;0.3478261;0.3478261;1;0;0;0;1
514.0;7;32;1;0.07692308;0.30769232;0.055181697;0.7166891;0.010009765625;37;0.0474359;0.1897436;0;0;0;58;1
514.0;16;21;4;0.30769232;0.30769232;0.07065949;0.07065949;0.0128173828125;271;0.3474359;0.3474359;0;0;0;81;1
514.0;8;32;1;0.07692308;0.30769232;0.0;0.7166891;0.0;37;0.0474359;0.1897436;0;0;0;58;1
514.0;12;32;1;0.07692308;0.30769232;0.16554509;0.7166891;0.030029296875;37;0.0474359;0.1897436;0;0;0;31;1
514.0;15;32;1;0.07692308;0.30769232;0.49596232;0.7166891;0.0899658203125;37;0.0474359;0.1897436;0;0;0;59;1
514.0;21;16;3;0.23076923;0.23076923;0.047106326;0.047106326;0.008544921875;169;0.21666667;0.21666667;0;0;0;75;1
514.0;41;49;1;0.07692308;0.15384616;0.0;0.16554509;0.0;96;0.12307692;0.24615385;1;0;0;0;1
514.0;44;49;1;0.07692308;0.15384616;0.16554509;0.16554509;0.030029296875;96;0.12307692;0.24615385;1;0;0;0;1
515.0;16;21;1;0.33333334;0.16666667;0.052210975;0.028236547;0.00323486328125;70;0.38679245;0.22012578;0;0;0;82;1
515.0;21;16;3;0.5;0.5;0.07458711;0.07458711;0.008544921875;169;0.5314465;0.5314465;0;0;0;78;1
515.0;45;49;1;0.16666667;0.16666667;0.8732019;0.8732019;0.10003662109375;26;0.08176101;0.08176101;0;1;0;42;1
515.0;16;17;1;0.33333334;0.16666667;0.052210975;0.023974428;0.00274658203125;53;0.38679245;0.16666667;0;0;0;47;1
516.0;16;17;2;0.5;0.5;0.5136612;0.5136612;0.0057373046875;115;0.518018;0.518018;0;0;0;49;1
516.0;17;16;2;0.5;0.5;0.4863388;0.4863388;0.00543212890625;107;0.481982;0.481982;0;0;0;47;1
517.0;16;17;1;0.375;0.125;0.13498099;0.046577945;0.00299072265625;62;0.44810125;0.15696202;0;0;0;50;1
517.0;17;16;2;0.25;0.25;0.08555133;0.08555133;0.0054931640625;107;0.27088606;0.27088606;0;0;0;49;1
517.0;16;23;2;0.375;0.25;0.13498099;0.08840304;0.00567626953125;115;0.44810125;0.29113925;0;0;0;41;1
517.0;1;32;1;0.125;0.375;0.31178707;0.7794677;0.02001953125;37;0.09367089;0.28101265;0;0;0;34;1
517.0;7;32;1;0.125;0.375;0.15589353;0.7794677;0.010009765625;37;0.09367089;0.28101265;0;0;0;59;1
517.0;8;32;1;0.125;0.375;0.31178707;0.7794677;0.02001953125;37;0.09367089;0.28101265;0;0;0;59;1
518.0;48;49;1;0.083333336;0.25;0.1091151;0.43579507;0.010009765625;96;0.13502109;0.4050633;1;0;0;1;1
518.0;10;32;1;0.083333336;0.41666666;0.0;0.43579507;0.0;37;0.05203938;0.2601969;0;0;0;32;1
518.0;11;32;1;0.083333336;0.41666666;0.21756487;0.43579507;0.01995849609375;37;0.05203938;0.2601969;0;0;0;59;1
518.0;13;32;1;0.083333336;0.41666666;0.1091151;0.43579507;0.010009765625;37;0.05203938;0.2601969;0;0;0;30;1
518.0;14;32;1;0.083333336;0.41666666;0.1091151;0.43579507;0.010009765625;37;0.05203938;0.2601969;0;0;0;29;1
518.0;15;32;1;0.083333336;0.41666666;0.0;0.43579507;0.0;37;0.05203938;0.2601969;0;0;0;60;1
518.0;23;16;2;0.16666667;0.16666667;0.059880238;0.059880238;0.0054931640625;107;0.15049227;0.15049227;0;0;0;37;1
518.0;16;28;2;0.16666667;0.16666667;0.068529606;0.068529606;0.00628662109375;131;0.18424754;0.18424754;0;0;0;101;1
518.0;44;49;1;0.083333336;0.25;0.0;0.43579507;0.0;96;0.13502109;0.4050633;1;0;0;0;1
518.0;41;49;1;0.083333336;0.25;0.32667997;0.43579507;0.02996826171875;96;0.13502109;0.4050633;1;0;0;0;1
519.0;16;28;1;0.4;0.2;0.4025974;0.22943723;0.00323486328125;70;0.40492958;0.24647887;0;0;0;102;1
519.0;28;16;3;0.6;0.6;0.5974026;0.5974026;0.0084228515625;169;0.5950704;0.5950704;0;0;0;96;1
519.0;16;19;1;0.4;0.2;0.4025974;0.17316018;0.00244140625;45;0.40492958;0.15845071;0;0;0;31;1
520.0;19;16;1;0.33333334;0.33333334;0.0050263884;0.0050263884;0.00244140625;45;0.32142857;0.32142857;0;0;0;30;1
520.0;45;49;1;0.33333334;0.33333334;0.98818797;0.98818797;0.47998046875;26;0.18571429;0.18571429;0;1;0;43;1
520.0;16;31;1;0.33333334;0.33333334;0.0067856247;0.0067856247;0.0032958984375;69;0.49285713;0.49285713;0;0;0;117;1
521.0;16;31;3;0.26666668;0.2;0.041690905;0.033740547;0.0106201171875;234;0.33695653;0.2826087;0;0;0;120;1
521.0;31;16;4;0.26666668;0.26666668;0.036843125;0.036843125;0.0115966796875;231;0.2789855;0.2789855;0;0;0;108;1
521.0;40;49;1;0.06666667;0.06666667;0.5718441;0.5718441;0.17999267578125;96;0.11594203;0.11594203;1;0;0;0;1
521.0;3;32;1;0.06666667;0.4;0.06360287;0.34962186;0.02001953125;37;0.04468599;0.26811594;0;0;0;35;1
521.0;5;32;1;0.06666667;0.4;0.031801436;0.34962186;0.010009765625;37;0.04468599;0.26811594;0;0;0;33;1
521.0;6;32;1;0.06666667;0.4;0.06360287;0.34962186;0.02001953125;37;0.04468599;0.26811594;0;0;0;33;1
521.0;8;32;1;0.06666667;0.4;0.031607524;0.34962186;0.00994873046875;37;0.04468599;0.26811594;0;0;0;60;1
521.0;9;32;1;0.06666667;0.4;0.031801436;0.34962186;0.010009765625;37;0.04468599;0.26811594;0;0;0;32;1
521.0;16;19;1;0.26666668;0.06666667;0.041690905;0.007950359;0.00250244140625;45;0.33695653;0.054347824;0;0;0;32;1
521.0;11;32;1;0.06666667;0.4;0.12720574;0.34962186;0.0400390625;37;0.04468599;0.26811594;0;0;0;60;1
522.0;15;32;1;0.25;0.25;0.7774262;0.7774262;0.0899658203125;37;0.14979757;0.14979757;0;0;0;61;1
522.0;19;16;1;0.25;0.25;0.021624472;0.021624472;0.00250244140625;45;0.18218623;0.18218623;0;0;0;31;1
522.0;44;49;1;0.25;0.25;0.17299578;0.17299578;0.02001953125;96;0.38866398;0.38866398;1;0;0;0;1
522.0;16;29;1;0.25;0.25;0.027953586;0.027953586;0.00323486328125;69;0.27935222;0.27935222;0;0;0;120;1
523.0;16;29;3;0.36363637;0.27272728;0.06283186;0.05103245;0.01055908203125;234;0.37349397;0.31325302;0;0;0;123;1
523.0;29;16;4;0.36363637;0.45454547;0.055457227;0.06755162;0.011474609375;231;0.30923694;0.3694779;0;0;0;116;1
523.0;48;49;1;0.09090909;0.18181819;0.43480825;0.8696165;0.0899658203125;96;0.12851405;0.2570281;1;0;0;1;1
523.0;16;18;1;0.36363637;0.09090909;0.06283186;0.01179941;0.00244140625;45;0.37349397;0.060240965;0;0;0;22;1
523.0;41;49;1;0.09090909;0.18181819;0.43480825;0.8696165;0.0899658203125;96;0.12851405;0.2570281;1;0;0;0;1
523.0;18;16;1;0.09090909;0.45454547;0.012094395;0.06755162;0.00250244140625;45;0.060240965;0.3694779;0;0;0;23;1
524.0;16;27;3;1.0;1.0;1.0;1.0;0.009521484375;201;1.0;1.0;0;0;0;93;1
